Item_ID,Item_Name,Description,Primary_Category,Subcategory,Item_Kind,Is_Spendable_or_Consumable,Is_Choice_Item,Is_Random_Reward,Selection_Behavior,Lifecycle,Rarity,Faction,Equipment_Slot,DPS_Relevance,Optimizer_Bucket,Icon_Path,Data_Status,Source_URLs
860,Year-End Discount Coins,Reduces Year-End Value Sale event pack cost by 10%. Can be stacked,Currencies,Event Currency,Currency,Yes,No,No,Open/claim container,Seasonal Sale,,,,Depends on spend,SpendCurrency,UICommon/DiscountTicket,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
923,Challenge Emblem,Obtainable from each challenge in the Zone Operation upon completing them,Currencies,Mode Currency / Ticket,Currency,Yes,No,No,Spend at shop/system,Permanent / Recurring,,,,Depends on spend,SpendCurrency,UICommon/AreaAction_TermProgress,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
957,Challenge Emblem,Obtainable from each challenge in the Zone Operation upon completing them,Currencies,Mode Currency / Ticket,Currency,Yes,No,No,Spend at shop/system,Permanent / Recurring,,,,Depends on spend,SpendCurrency,UICommon/AreaAction_TermProgress,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
962,Challenge Emblem,Obtainable from each challenge in the Zone Operation upon completing them,Currencies,Mode Currency / Ticket,Currency,Yes,No,No,Spend at shop/system,Permanent / Recurring,,,,Depends on spend,SpendCurrency,UICommon/AreaAction_TermProgress,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
980,Challenge Emblem,Obtainable from each challenge in the Zone Operation upon completing them,Currencies,Mode Currency / Ticket,Currency,Yes,No,No,Spend at shop/system,Permanent / Recurring,,,,Depends on spend,SpendCurrency,UICommon/AreaAction_TermProgress,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
1006,Random Design Pack,Random Design Pack,Upgrade Materials,General Upgrade Material,Material,Yes,No,Yes,Random reward,Limited / Event,,,,No or unknown,ReferenceOnly,ItemCommon/scroll_random,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
1035,Challenge Emblem,Obtainable from each challenge in the Zone Operation upon completing them,Currencies,Event Currency,Currency,Yes,No,No,Spend at shop/system,Limited / Event,,,,Depends on spend,SpendCurrency,UICommon/AreaAction_TermProgress,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
1060,Challenge Emblem,Obtainable from each challenge in the Zone Operation upon completing them,Currencies,Event Currency,Currency,Yes,No,No,Spend at shop/system,Limited / Event,,,,Depends on spend,SpendCurrency,UICommon/AreaAction_TermProgress,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
1073,Challenge Emblem,Obtainable from each challenge in the Zone Operation upon completing them,Currencies,Event Currency,Currency,Yes,No,No,Spend at shop/system,Limited / Event,,,,Depends on spend,SpendCurrency,UICommon/AreaAction_TermProgress,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
1113,Mid-Year Discount Ticket,"-10% to ""Mid-Year Value Sale"" event packs. Can be stacked.",Currencies,Event Currency,Currency,Yes,No,No,Spend at shop/system,Seasonal Sale,,,,Depends on spend,SpendCurrency,UICommon/DiscountTicket,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
1114,Challenge Emblem,Obtainable from each challenge in the Zone Operation upon completing them,Currencies,Event Currency,Currency,Yes,No,No,Spend at shop/system,Limited / Event,,,,Depends on spend,SpendCurrency,UICommon/AreaAction_TermProgress,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
1172,Challenge Emblem,Obtainable from each challenge in the Zone Operation upon completing them,Currencies,Event Currency,Currency,Yes,No,No,Spend at shop/system,Limited / Event,,,,Depends on spend,SpendCurrency,UICommon/AreaAction_TermProgress,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
1182,Challenge Emblem,Obtainable from each challenge in the Zone Operation upon completing them,Currencies,Event Currency,Currency,Yes,No,No,Spend at shop/system,Limited / Event,,,,Depends on spend,SpendCurrency,UICommon/AreaAction_TermProgress,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
1184,Energy Essence,Mysterious fluid used to upgrade survivors,Currencies,Permanent Currency,Currency,Yes,No,No,Spend at shop/system,Permanent / Recurring,,,,Depends on spend,SpendCurrency,MainUITopCurrency/Hero_Exp,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
1244,Challenge Emblem,Obtainable from each challenge in the Zone Operation upon completing them,Currencies,Event Currency,Currency,Yes,No,No,Spend at shop/system,Limited / Event,,,,Depends on spend,SpendCurrency,UICommon/AreaAction_TermProgress,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
1249,Time Hourglass,Ace Orderer event resource production speed-up item,Utility Consumables,Reset / Revive / Utility,Consumable,Yes,No,No,Use directly,Limited / Event,,,,Conditional,Utility,AnniversaryOrder/ticket,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
1251,Wood,Material Factory produces Better resources,Upgrade Materials,General Upgrade Material,Material,Yes,No,No,Consumed by upgrade/system,Limited / Event,Better,,,No or unknown,ReferenceOnly,AnniversaryOrder/material_1,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
1252,Iron,Material Factory produces Better resources,Upgrade Materials,General Upgrade Material,Material,Yes,No,No,Consumed by upgrade/system,Limited / Event,Better,,,No or unknown,ReferenceOnly,AnniversaryOrder/material_2,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
1253,Steel,Material Factory produces Better resources,Upgrade Materials,General Upgrade Material,Material,Yes,No,No,Consumed by upgrade/system,Limited / Event,Better,,,No or unknown,ReferenceOnly,AnniversaryOrder/material_3,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
1254,Crystone,Material Factory produces Excellent resources,Upgrade Materials,General Upgrade Material,Material,Yes,No,No,Consumed by upgrade/system,Limited / Event,Excellent,,,No or unknown,ReferenceOnly,AnniversaryOrder/material_4,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
1255,Weapon Supply Crate,Production Base produces Better resources,Containers,Reward Container,Container,Yes,No,No,Open/claim container,Limited / Event,Better,,Weapon,No or unknown,ReferenceOnly,AnniversaryOrder/material_5,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
1256,Medical Supply Crate,Production Base produces Better resources,Containers,Reward Container,Container,Yes,No,No,Open/claim container,Limited / Event,Better,,,No or unknown,ReferenceOnly,AnniversaryOrder/material_6,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
1257,Food Supply Crate,Production Base produces Better resources,Containers,Reward Container,Container,Yes,No,No,Open/claim container,Limited / Event,Better,,,No or unknown,ReferenceOnly,AnniversaryOrder/material_7,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
1258,Identity Card,Crafting Center produces Better resources,Event Items,Event Resource,Temporary Item,No,No,No,,Limited / Event,Better,,,Depends on event exchange,EventCurrency,AnniversaryOrder/material_8,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
1259,Precision Gear,Crafting Center produces Excellent resources,Event Items,Event Resource,Temporary Item,No,No,No,,Limited / Event,Excellent,,,Depends on event exchange,EventCurrency,AnniversaryOrder/material_9,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
1260,Integrated Chip,Energy Center produces Epic resources,Upgrade Materials,General Upgrade Material,Material,Yes,No,No,Consumed by upgrade/system,Limited / Event,Epic,,,No or unknown,ReferenceOnly,AnniversaryOrder/material_10,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
1261,Energy Drive Core,Energy Center produces Epic resources,Currencies,Event Currency,Currency,Yes,No,No,Spend at shop/system,Limited / Event,Epic,,,Depends on spend,SpendCurrency,AnniversaryOrder/material_11,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
1309,Challenge Emblem,Obtainable from each challenge in the Zone Operation upon completing them,Currencies,Event Currency,Currency,Yes,No,No,Spend at shop/system,Limited / Event,,,,Depends on spend,SpendCurrency,UICommon/AreaAction_TermProgress,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
1343,Challenge Emblem,Obtainable from each challenge in the Zone Operation upon completing them,Currencies,Event Currency,Currency,Yes,No,No,Spend at shop/system,Limited / Event,,,,Depends on spend,SpendCurrency,UICommon/AreaAction_TermProgress,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
1384,Challenge Emblem,Obtainable from each challenge in the Zone Operation upon completing them,Currencies,Event Currency,Currency,Yes,No,No,Spend at shop/system,Limited / Event,,,,Depends on spend,SpendCurrency,UICommon/AreaAction_TermProgress,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
1423,Dreamstars,A mysterious and rare substance in the universe.,Currencies,Event Currency,Currency,Yes,No,No,Spend at shop/system,Limited / Event,,,,Depends on spend,SpendCurrency,MainUITopCurrency/Currency_HabbyStar,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
1444,Challenge Emblem,Obtainable from each challenge in the Zone Operation upon completing them,Currencies,Event Currency,Currency,Yes,No,No,Spend at shop/system,Limited / Event,,,,Depends on spend,SpendCurrency,UICommon/AreaAction_TermProgress,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
