Survivor_ID,Survivor,Aliases,Rarity,Upgrade_System,Unlock_Order,Unlock_Point,Required_Value,Unlock_Name,Effect,Effect_Scope,Effect_Tags,Shard_or_Upgrade_Item,Data_Status,Primary_Source_URL,Secondary_Source_URL
SURV23,Nezha,,SP,Level,2,Level 40,40,Level Bonus,All Survivors: HP +5%.,Account-wide / All Survivors,All-Survivor Bonus,SP Survivor Omnishard,Partial current sIO Tools model data; GarryTools Nezha detail page was temporarily blocked during extraction,https://garrytools.com/guide/survivors/nezha,https://play.google.com/store/apps/details?id=com.dxx.firenow
SURV23,Nezha,,SP,Level,3,Level 60,60,Level Bonus,Survivor ATK +600.,This Survivor / Battle,,SP Survivor Omnishard,Partial current sIO Tools model data; GarryTools Nezha detail page was temporarily blocked during extraction,https://garrytools.com/guide/survivors/nezha,https://play.google.com/store/apps/details?id=com.dxx.firenow
SURV23,Nezha,,SP,Level,4,Level 80,80,Level Bonus,All Survivors: Heal 5% HP when leveling up.,Account-wide / All Survivors,Healing | All-Survivor Bonus,SP Survivor Omnishard,Partial current sIO Tools model data; GarryTools Nezha detail page was temporarily blocked during extraction,https://garrytools.com/guide/survivors/nezha,https://play.google.com/store/apps/details?id=com.dxx.firenow
SURV23,Nezha,,SP,Level,5,Level 100,100,Level Bonus,Survivor ATK +1000.,This Survivor / Battle,,SP Survivor Omnishard,Partial current sIO Tools model data; GarryTools Nezha detail page was temporarily blocked during extraction,https://garrytools.com/guide/survivors/nezha,https://play.google.com/store/apps/details?id=com.dxx.firenow
SURV23,Nezha,,SP,Level,6,Level 120,120,Level Bonus,All Survivors: ATK +5%.,Account-wide / All Survivors,All-Survivor Bonus,SP Survivor Omnishard,Partial current sIO Tools model data; GarryTools Nezha detail page was temporarily blocked during extraction,https://garrytools.com/guide/survivors/nezha,https://play.google.com/store/apps/details?id=com.dxx.firenow
SURV23,Nezha,,SP,Star Upgrade,7,1 Star,1,Divine Flame Exclusive Skill,Unlocks Nezha's exclusive Divine Flame combat skill. Exact display text was not captured.,This Survivor / Battle,,SP Survivor Omnishard,Partial current sIO Tools model data; GarryTools Nezha detail page was temporarily blocked during extraction,https://garrytools.com/guide/survivors/nezha,https://play.google.com/store/apps/details?id=com.dxx.firenow
SURV23,Nezha,,SP,Star Upgrade,8,2 Star,2,Survivor License,Survivor ATK +400; Survivor HP +2000.,This Survivor / Battle,,SP Survivor Omnishard,Partial current sIO Tools model data; GarryTools Nezha detail page was temporarily blocked during extraction,https://garrytools.com/guide/survivors/nezha,https://play.google.com/store/apps/details?id=com.dxx.firenow
SURV23,Nezha,,SP,Star Upgrade,9,3 Star,3,Divine Flame Mastery,Enhances Nezha's exclusive skill; Survivor HP +20%. Exact display text was not captured.,This Survivor / Battle,,SP Survivor Omnishard,Partial current sIO Tools model data; GarryTools Nezha detail page was temporarily blocked during extraction,https://garrytools.com/guide/survivors/nezha,https://play.google.com/store/apps/details?id=com.dxx.firenow
SURV23,Nezha,,SP,Star Upgrade,10,4 Star,4,Veteran Survivor License,Survivor ATK +1000; Survivor HP +5000.,This Survivor / Battle,,SP Survivor Omnishard,Partial current sIO Tools model data; GarryTools Nezha detail page was temporarily blocked during extraction,https://garrytools.com/guide/survivors/nezha,https://play.google.com/store/apps/details?id=com.dxx.firenow
SURV23,Nezha,,SP,Star Upgrade,11,5 Star,5,All-Survivor Bonus,All Survivors: Crit Rate +8%.,Account-wide / All Survivors,Crit Rate | All-Survivor Bonus,SP Survivor Omnishard,Partial current sIO Tools model data; GarryTools Nezha detail page was temporarily blocked during extraction,https://garrytools.com/guide/survivors/nezha,https://play.google.com/store/apps/details?id=com.dxx.firenow
SURV23,Nezha,,SP,Star Upgrade,12,6 Star,6,Divine Flame Mastery II,Further enhances Nezha's exclusive skill; Survivor ATK +20%. Exact display text was not captured.,This Survivor / Battle,,SP Survivor Omnishard,Partial current sIO Tools model data; GarryTools Nezha detail page was temporarily blocked during extraction,https://garrytools.com/guide/survivors/nezha,https://play.google.com/store/apps/details?id=com.dxx.firenow
SURV23,Nezha,,SP,Awakening,13,A1,1,Divine Fire Awakening,Damage to Divine Fire targets +20%; Divine Fire uptime model +25%.,This Survivor / Battle,,SP Survivor Omnishard,Partial current sIO Tools model data; GarryTools Nezha detail page was temporarily blocked during extraction,https://garrytools.com/guide/survivors/nezha,https://play.google.com/store/apps/details?id=com.dxx.firenow
SURV23,Nezha,,SP,Awakening,14,A2,2,Divine Fire Awakening II,Additional damage to Divine Fire targets +20%.,This Survivor / Battle,,SP Survivor Omnishard,Partial current sIO Tools model data; GarryTools Nezha detail page was temporarily blocked during extraction,https://garrytools.com/guide/survivors/nezha,https://play.google.com/store/apps/details?id=com.dxx.firenow
SURV23,Nezha,,SP,Awakening,15,A3,3,Active Awakening Enhancement,Nezha's active Awakening skill is enhanced; exact display text was not captured.,This Survivor / Battle,,SP Survivor Omnishard,Partial current sIO Tools model data; GarryTools Nezha detail page was temporarily blocked during extraction,https://garrytools.com/guide/survivors/nezha,https://play.google.com/store/apps/details?id=com.dxx.firenow
SURV23,Nezha,,SP,Awakening,16,A4,4,Divine Fire Awakening III,Additional damage to Divine Fire targets +30%. Unlock 1 Teamwork passive slot.,Equipped Survivor + slot unlock,,SP Survivor Omnishard,Partial current sIO Tools model data; GarryTools Nezha detail page was temporarily blocked during extraction,https://garrytools.com/guide/survivors/nezha,https://play.google.com/store/apps/details?id=com.dxx.firenow
SURV23,Nezha,,SP,Awakening,17,A5,5,Active Awakening Enhancement II,Nezha's active Awakening skill is enhanced; exact display text was not captured.,This Survivor / Battle,,SP Survivor Omnishard,Partial current sIO Tools model data; GarryTools Nezha detail page was temporarily blocked during extraction,https://garrytools.com/guide/survivors/nezha,https://play.google.com/store/apps/details?id=com.dxx.firenow
SURV23,Nezha,,SP,Awakening,18,A6,6,Divine Fire Awakening Maximum,Additional damage to Divine Fire targets +30% and Divine Fire uptime model +25%. Teamwork passive slot +1.,Equipped Survivor + slot unlock,,SP Survivor Omnishard,Partial current sIO Tools model data; GarryTools Nezha detail page was temporarily blocked during extraction,https://garrytools.com/guide/survivors/nezha,https://play.google.com/store/apps/details?id=com.dxx.firenow
SURV24,Vulcan,,SP,Level,1,Level 20,20,Level Bonus,Survivor HP +1000.,This Survivor / Battle,,SP Survivor Omnishard,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/vulcan,https://survivorio.fandom.com/wiki/Characters
SURV24,Vulcan,,SP,Level,2,Level 40,40,Level Bonus,All Survivors: HP +5%.,Account-wide / All Survivors,All-Survivor Bonus,SP Survivor Omnishard,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/vulcan,https://survivorio.fandom.com/wiki/Characters
SURV24,Vulcan,,SP,Level,3,Level 60,60,Level Bonus,Survivor ATK +600.,This Survivor / Battle,,SP Survivor Omnishard,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/vulcan,https://survivorio.fandom.com/wiki/Characters
SURV24,Vulcan,,SP,Level,4,Level 80,80,Level Bonus,All Survivors: Heal 5% HP when leveling up.,Account-wide / All Survivors,Healing | All-Survivor Bonus,SP Survivor Omnishard,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/vulcan,https://survivorio.fandom.com/wiki/Characters
SURV24,Vulcan,,SP,Level,5,Level 100,100,Level Bonus,Survivor ATK +1000.,This Survivor / Battle,,SP Survivor Omnishard,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/vulcan,https://survivorio.fandom.com/wiki/Characters
SURV24,Vulcan,,SP,Level,6,Level 120,120,Level Bonus,All Survivors: ATK +5%.,Account-wide / All Survivors,All-Survivor Bonus,SP Survivor Omnishard,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/vulcan,https://survivorio.fandom.com/wiki/Characters
SURV24,Vulcan,,SP,Star Upgrade,7,1 Star,1,Pyrogod Hammer,Attacks with Pyrogod Hammer; can evolve into Pyrogod Grandhammer.,This Survivor / Battle,,SP Survivor Omnishard,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/vulcan,https://survivorio.fandom.com/wiki/Characters
SURV24,Vulcan,,SP,Star Upgrade,8,2 Star,2,Survivor License,Survivor ATK +400; Survivor HP +2000.,This Survivor / Battle,,SP Survivor Omnishard,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/vulcan,https://survivorio.fandom.com/wiki/Characters
SURV24,Vulcan,,SP,Star Upgrade,9,3 Star,3,Titanic Might,Pyrogod Hammer and Pyrogod Grandhammer damage +100%; Survivor HP +20%.,This Survivor / Battle,,SP Survivor Omnishard,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/vulcan,https://survivorio.fandom.com/wiki/Characters
SURV24,Vulcan,,SP,Star Upgrade,10,4 Star,4,Veteran Survivor License,Survivor ATK +1000; Survivor HP +5000.,This Survivor / Battle,,SP Survivor Omnishard,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/vulcan,https://survivorio.fandom.com/wiki/Characters
SURV24,Vulcan,,SP,Star Upgrade,11,5 Star,5,All-Survivor Bonus,All Survivors: Crit Rate +8%.,Account-wide / All Survivors,Crit Rate | All-Survivor Bonus,SP Survivor Omnishard,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/vulcan,https://survivorio.fandom.com/wiki/Characters
SURV24,Vulcan,,SP,Star Upgrade,12,6 Star,6,Lava Smite,Every 5 Pyrogod Grandhammer swings triggers Lava Smite and applies Divine Fire for 5 seconds; Survivor ATK +20%.,This Survivor / Battle,,SP Survivor Omnishard,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/vulcan,https://survivorio.fandom.com/wiki/Characters
SURV24,Vulcan,,SP,Awakening,13,A1,1,Divine Fire Tempering / Pyrogod Furnace,"Each use grants a Tempered stack: Crit Rate +10%, up to 3. Each Evo weapon grants Weapon Mastery: damage to Divine Fire targets +4%, up to 5; weapon skill starts at +1 level once per battle.",This Survivor / Battle,Crit Rate,SP Survivor Omnishard,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/vulcan,https://survivorio.fandom.com/wiki/Characters
SURV24,Vulcan,,SP,Awakening,14,A2,2,Pyrogod Furnace Enhanced,Each Weapon Mastery stack grants Crit Damage +6%.,This Survivor / Battle,Crit Damage,SP Survivor Omnishard,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/vulcan,https://survivorio.fandom.com/wiki/Characters
SURV24,Vulcan,,SP,Awakening,15,A3,3,Divine Fire Tempering Enhanced,Each Tempered stack grants Crit Damage +10%. Volcanic Eruption hitting a Divine Fire target triggers Lava Impact.,This Survivor / Battle,Crit Damage,SP Survivor Omnishard,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/vulcan,https://survivorio.fandom.com/wiki/Characters
SURV24,Vulcan,,SP,Awakening,16,A4,4,Pyrogod Furnace Enhanced II,Each Weapon Mastery stack grants Crit Damage +6%; activations per battle +1.,This Survivor / Battle,Crit Damage,SP Survivor Omnishard,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/vulcan,https://survivorio.fandom.com/wiki/Characters
SURV24,Vulcan,,SP,Awakening,17,A5,5,Divine Fire Tempering Enhanced II,Each Tempered stack grants Crit Damage +20%; Lava Impact damage +100%.,This Survivor / Battle,Crit Damage,SP Survivor Omnishard,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/vulcan,https://survivorio.fandom.com/wiki/Characters
SURV24,Vulcan,,SP,Awakening,18,A6,6,Pyrogod Furnace Maximum,Each Weapon Mastery stack increases damage to Divine Fire targets by 6%.,This Survivor / Battle,,SP Survivor Omnishard,Exact GarryTools detail-page data,https://garrytools.com/guide/survivors/vulcan,https://survivorio.fandom.com/wiki/Characters
