Choice_Item_ID,Choice_Item_Name,Choice_Scope,Option_Order,Option_Name,Option_Category,Option_Status,Rarity_Awarded,Notes,Source_URLs
32104,Excellent Part Choice Pack,Tech Part,10,Conduction Device,Tech Part,Exact,Excellent,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32104,Excellent Part Choice Pack,Tech Part,11,Energy Collector,Tech Part,Exact,Excellent,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32104,Excellent Part Choice Pack,Tech Part,12,Nanobot,Tech Part,Exact,Excellent,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32105,Epic Part Choice Pack,Tech Part,1,Antimatter Generator,Tech Part,Exact,Epic,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32105,Epic Part Choice Pack,Tech Part,2,Precision Device,Tech Part,Exact,Epic,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32105,Epic Part Choice Pack,Tech Part,3,Phase Converter,Tech Part,Exact,Epic,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32105,Epic Part Choice Pack,Tech Part,4,Quantum Polarizer,Tech Part,Exact,Epic,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32105,Epic Part Choice Pack,Tech Part,5,Annihilator,Tech Part,Exact,Epic,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32105,Epic Part Choice Pack,Tech Part,6,Energy Diffuser,Tech Part,Exact,Epic,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32105,Epic Part Choice Pack,Tech Part,7,Hi-Maintainer,Tech Part,Exact,Epic,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32105,Epic Part Choice Pack,Tech Part,8,Exo-skeleton,Tech Part,Exact,Epic,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32105,Epic Part Choice Pack,Tech Part,9,Gravity Controller,Tech Part,Exact,Epic,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32105,Epic Part Choice Pack,Tech Part,10,Conduction Device,Tech Part,Exact,Epic,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32105,Epic Part Choice Pack,Tech Part,11,Energy Collector,Tech Part,Exact,Epic,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32105,Epic Part Choice Pack,Tech Part,12,Nanobot,Tech Part,Exact,Epic,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32106,Legend Part Choice Pack,Tech Part,1,Antimatter Generator,Tech Part,Exact,Legend,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32106,Legend Part Choice Pack,Tech Part,2,Precision Device,Tech Part,Exact,Legend,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32106,Legend Part Choice Pack,Tech Part,3,Phase Converter,Tech Part,Exact,Legend,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32106,Legend Part Choice Pack,Tech Part,4,Quantum Polarizer,Tech Part,Exact,Legend,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32106,Legend Part Choice Pack,Tech Part,5,Annihilator,Tech Part,Exact,Legend,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32106,Legend Part Choice Pack,Tech Part,6,Energy Diffuser,Tech Part,Exact,Legend,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32106,Legend Part Choice Pack,Tech Part,7,Hi-Maintainer,Tech Part,Exact,Legend,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32106,Legend Part Choice Pack,Tech Part,8,Exo-skeleton,Tech Part,Exact,Legend,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32106,Legend Part Choice Pack,Tech Part,9,Gravity Controller,Tech Part,Exact,Legend,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32106,Legend Part Choice Pack,Tech Part,10,Conduction Device,Tech Part,Exact,Legend,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32106,Legend Part Choice Pack,Tech Part,11,Energy Collector,Tech Part,Exact,Legend,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32106,Legend Part Choice Pack,Tech Part,12,Nanobot,Tech Part,Exact,Legend,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32107,Normal Offense Part Choice Pack,Tech Part,1,Antimatter Generator,Tech Part,Exact,Normal,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32107,Normal Offense Part Choice Pack,Tech Part,2,Precision Device,Tech Part,Exact,Normal,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32107,Normal Offense Part Choice Pack,Tech Part,3,Phase Converter,Tech Part,Exact,Normal,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32107,Normal Offense Part Choice Pack,Tech Part,4,Quantum Polarizer,Tech Part,Exact,Normal,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32107,Normal Offense Part Choice Pack,Tech Part,5,Annihilator,Tech Part,Exact,Normal,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32107,Normal Offense Part Choice Pack,Tech Part,6,Energy Diffuser,Tech Part,Exact,Normal,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32108,Good Offense Part Choice Pack,Tech Part,1,Antimatter Generator,Tech Part,Exact,Good,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32108,Good Offense Part Choice Pack,Tech Part,2,Precision Device,Tech Part,Exact,Good,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32108,Good Offense Part Choice Pack,Tech Part,3,Phase Converter,Tech Part,Exact,Good,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32108,Good Offense Part Choice Pack,Tech Part,4,Quantum Polarizer,Tech Part,Exact,Good,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32108,Good Offense Part Choice Pack,Tech Part,5,Annihilator,Tech Part,Exact,Good,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32108,Good Offense Part Choice Pack,Tech Part,6,Energy Diffuser,Tech Part,Exact,Good,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32109,Better Offense Part Choice Pack,Tech Part,1,Antimatter Generator,Tech Part,Exact,Better,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32109,Better Offense Part Choice Pack,Tech Part,2,Precision Device,Tech Part,Exact,Better,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32109,Better Offense Part Choice Pack,Tech Part,3,Phase Converter,Tech Part,Exact,Better,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32109,Better Offense Part Choice Pack,Tech Part,4,Quantum Polarizer,Tech Part,Exact,Better,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32109,Better Offense Part Choice Pack,Tech Part,5,Annihilator,Tech Part,Exact,Better,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32109,Better Offense Part Choice Pack,Tech Part,6,Energy Diffuser,Tech Part,Exact,Better,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32110,Excellent Offense Part Choice Pack,Tech Part,1,Antimatter Generator,Tech Part,Exact,Excellent,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32110,Excellent Offense Part Choice Pack,Tech Part,2,Precision Device,Tech Part,Exact,Excellent,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32110,Excellent Offense Part Choice Pack,Tech Part,3,Phase Converter,Tech Part,Exact,Excellent,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32110,Excellent Offense Part Choice Pack,Tech Part,4,Quantum Polarizer,Tech Part,Exact,Excellent,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32110,Excellent Offense Part Choice Pack,Tech Part,5,Annihilator,Tech Part,Exact,Excellent,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32110,Excellent Offense Part Choice Pack,Tech Part,6,Energy Diffuser,Tech Part,Exact,Excellent,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32111,Epic Offense Part Choice Pack,Tech Part,1,Antimatter Generator,Tech Part,Exact,Epic,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32111,Epic Offense Part Choice Pack,Tech Part,2,Precision Device,Tech Part,Exact,Epic,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32111,Epic Offense Part Choice Pack,Tech Part,3,Phase Converter,Tech Part,Exact,Epic,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32111,Epic Offense Part Choice Pack,Tech Part,4,Quantum Polarizer,Tech Part,Exact,Epic,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32111,Epic Offense Part Choice Pack,Tech Part,5,Annihilator,Tech Part,Exact,Epic,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32111,Epic Offense Part Choice Pack,Tech Part,6,Energy Diffuser,Tech Part,Exact,Epic,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32112,Legend Offense Part Choice Pack,Tech Part,1,Antimatter Generator,Tech Part,Exact,Legend,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32112,Legend Offense Part Choice Pack,Tech Part,2,Precision Device,Tech Part,Exact,Legend,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32112,Legend Offense Part Choice Pack,Tech Part,3,Phase Converter,Tech Part,Exact,Legend,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32112,Legend Offense Part Choice Pack,Tech Part,4,Quantum Polarizer,Tech Part,Exact,Legend,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32112,Legend Offense Part Choice Pack,Tech Part,5,Annihilator,Tech Part,Exact,Legend,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32112,Legend Offense Part Choice Pack,Tech Part,6,Energy Diffuser,Tech Part,Exact,Legend,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32113,Normal Defense Part Choice Pack,Tech Part,1,Hi-Maintainer,Tech Part,Exact,Normal,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32113,Normal Defense Part Choice Pack,Tech Part,2,Exo-skeleton,Tech Part,Exact,Normal,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32113,Normal Defense Part Choice Pack,Tech Part,3,Gravity Controller,Tech Part,Exact,Normal,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32113,Normal Defense Part Choice Pack,Tech Part,4,Conduction Device,Tech Part,Exact,Normal,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32113,Normal Defense Part Choice Pack,Tech Part,5,Energy Collector,Tech Part,Exact,Normal,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32113,Normal Defense Part Choice Pack,Tech Part,6,Nanobot,Tech Part,Exact,Normal,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32114,Good Defense Part Choice Pack,Tech Part,1,Hi-Maintainer,Tech Part,Exact,Good,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32114,Good Defense Part Choice Pack,Tech Part,2,Exo-skeleton,Tech Part,Exact,Good,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32114,Good Defense Part Choice Pack,Tech Part,3,Gravity Controller,Tech Part,Exact,Good,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32114,Good Defense Part Choice Pack,Tech Part,4,Conduction Device,Tech Part,Exact,Good,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32114,Good Defense Part Choice Pack,Tech Part,5,Energy Collector,Tech Part,Exact,Good,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32114,Good Defense Part Choice Pack,Tech Part,6,Nanobot,Tech Part,Exact,Good,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32115,Better Defense Part Choice Pack,Tech Part,1,Hi-Maintainer,Tech Part,Exact,Better,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32115,Better Defense Part Choice Pack,Tech Part,2,Exo-skeleton,Tech Part,Exact,Better,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32115,Better Defense Part Choice Pack,Tech Part,3,Gravity Controller,Tech Part,Exact,Better,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32115,Better Defense Part Choice Pack,Tech Part,4,Conduction Device,Tech Part,Exact,Better,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32115,Better Defense Part Choice Pack,Tech Part,5,Energy Collector,Tech Part,Exact,Better,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32115,Better Defense Part Choice Pack,Tech Part,6,Nanobot,Tech Part,Exact,Better,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32116,Excellent Defense Part Choice Pack,Tech Part,1,Hi-Maintainer,Tech Part,Exact,Excellent,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32116,Excellent Defense Part Choice Pack,Tech Part,2,Exo-skeleton,Tech Part,Exact,Excellent,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32116,Excellent Defense Part Choice Pack,Tech Part,3,Gravity Controller,Tech Part,Exact,Excellent,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32116,Excellent Defense Part Choice Pack,Tech Part,4,Conduction Device,Tech Part,Exact,Excellent,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32116,Excellent Defense Part Choice Pack,Tech Part,5,Energy Collector,Tech Part,Exact,Excellent,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32116,Excellent Defense Part Choice Pack,Tech Part,6,Nanobot,Tech Part,Exact,Excellent,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32117,Epic Defense Part Choice Pack,Tech Part,1,Hi-Maintainer,Tech Part,Exact,Epic,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32117,Epic Defense Part Choice Pack,Tech Part,2,Exo-skeleton,Tech Part,Exact,Epic,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32117,Epic Defense Part Choice Pack,Tech Part,3,Gravity Controller,Tech Part,Exact,Epic,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32117,Epic Defense Part Choice Pack,Tech Part,4,Conduction Device,Tech Part,Exact,Epic,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32117,Epic Defense Part Choice Pack,Tech Part,5,Energy Collector,Tech Part,Exact,Epic,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32117,Epic Defense Part Choice Pack,Tech Part,6,Nanobot,Tech Part,Exact,Epic,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32118,Legend Defense Part Choice Pack,Tech Part,1,Hi-Maintainer,Tech Part,Exact,Legend,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32118,Legend Defense Part Choice Pack,Tech Part,2,Exo-skeleton,Tech Part,Exact,Legend,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32118,Legend Defense Part Choice Pack,Tech Part,3,Gravity Controller,Tech Part,Exact,Legend,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32118,Legend Defense Part Choice Pack,Tech Part,4,Conduction Device,Tech Part,Exact,Legend,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32118,Legend Defense Part Choice Pack,Tech Part,5,Energy Collector,Tech Part,Exact,Legend,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32118,Legend Defense Part Choice Pack,Tech Part,6,Nanobot,Tech Part,Exact,Legend,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32213,Excellent Collectible Choice Pack,Collectible,1,Eligible collectible of the displayed rarity,Collectible,Dynamic edition/event pool,Excellent,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32214,Epic Collectible Choice Pack,Collectible,1,Eligible collectible of the displayed rarity,Collectible,Dynamic edition/event pool,Epic,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32215,Legend Collectible Choice Pack,Collectible,1,Eligible collectible of the displayed rarity,Collectible,Dynamic edition/event pool,Legend,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32243,Excellent Collectible Choice Pack,Collectible,1,Eligible collectible of the displayed rarity,Collectible,Dynamic edition/event pool,Excellent,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32244,Epic Collectible Choice Pack,Collectible,1,Eligible collectible of the displayed rarity,Collectible,Dynamic edition/event pool,Epic,,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
